ITL_code,Region_name,SIC07_code,SIC07_description,year,value
TLC11,Hartlepool and Stockton-on-Tees,A-E,Production sector,1998,1013
TLC11,Hartlepool and Stockton-on-Tees,A-E,Production sector,1999,994
TLC11,Hartlepool and Stockton-on-Tees,A-E,Production sector,2000,968
TLC11,Hartlepool and Stockton-on-Tees,A-E,Production sector,2001,874
TLC11,Hartlepool and Stockton-on-Tees,A-E,Production sector,2002,946
TLC11,Hartlepool and Stockton-on-Tees,A-E,Production sector,2003,1031
TLC11,Hartlepool and Stockton-on-Tees,A-E,Production sector,2004,1027
TLC11,Hartlepool and Stockton-on-Tees,A-E,Production sector,2005,1031
TLC11,Hartlepool and Stockton-on-Tees,A-E,Production sector,2006,1107
TLC11,Hartlepool and Stockton-on-Tees,A-E,Production sector,2007,1194
TLC11,Hartlepool and Stockton-on-Tees,A-E,Production sector,2008,1213
TLC11,Hartlepool and Stockton-on-Tees,A-E,Production sector,2009,1271
TLC11,Hartlepool and Stockton-on-Tees,A-E,Production sector,2010,1222
TLC11,Hartlepool and Stockton-on-Tees,A-E,Production sector,2011,1106
TLC11,Hartlepool and Stockton-on-Tees,A-E,Production sector,2012,1202
TLC11,Hartlepool and Stockton-on-Tees,A-E,Production sector,2013,1329
TLC11,Hartlepool and Stockton-on-Tees,A-E,Production sector,2014,1252
TLC11,Hartlepool and Stockton-on-Tees,A-E,Production sector,2015,1257
TLC11,Hartlepool and Stockton-on-Tees,A-E,Production sector,2016,1215
TLC11,Hartlepool and Stockton-on-Tees,A-E,Production sector,2017,1154
TLC11,Hartlepool and Stockton-on-Tees,A-E,Production sector,2018,1174
TLC11,Hartlepool and Stockton-on-Tees,A-E,Production sector,2019,1250
TLC11,Hartlepool and Stockton-on-Tees,A-E,Production sector,2020,1299
TLC11,Hartlepool and Stockton-on-Tees,A-E,Production sector,2021,1281
TLC11,Hartlepool and Stockton-on-Tees,A-E,Production sector,2022,1472
TLC11,Hartlepool and Stockton-on-Tees,F (41-43),Construction,1998,233
TLC11,Hartlepool and Stockton-on-Tees,F (41-43),Construction,1999,280
TLC11,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2000,325
TLC11,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2001,327
TLC11,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2002,340
TLC11,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2003,406
TLC11,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2004,414
TLC11,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2005,453
TLC11,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2006,445
TLC11,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2007,504
TLC11,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2008,478
TLC11,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2009,448
TLC11,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2010,404
TLC11,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2011,425
TLC11,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2012,380
TLC11,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2013,402
TLC11,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2014,423
TLC11,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2015,448
TLC11,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2016,479
TLC11,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2017,463
TLC11,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2018,497
TLC11,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2019,539
