ITL_code,Region_name,SIC07_code,SIC07_description,year,value
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",1998,24
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",1999,21
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",2000,19
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",2001,14
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",2002,29
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",2003,28
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",2004,25
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",2005,21
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",2006,25
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",2007,23
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",2008,36
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",2009,37
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",2010,34
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",2011,43
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",2012,38
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",2013,44
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",2014,61
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",2015,50
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",2016,42
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",2017,43
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",2018,50
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",2019,57
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",2020,56
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",2021,74
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",2022,71
TLC3,Tees Valley,A (1-3),"Agriculture, forestry and fishing",2023,57
TLC3,Tees Valley,B (5-9),Mining and quarrying,1998,55
TLC3,Tees Valley,B (5-9),Mining and quarrying,1999,45
TLC3,Tees Valley,B (5-9),Mining and quarrying,2000,49
TLC3,Tees Valley,B (5-9),Mining and quarrying,2001,50
TLC3,Tees Valley,B (5-9),Mining and quarrying,2002,57
TLC3,Tees Valley,B (5-9),Mining and quarrying,2003,76
TLC3,Tees Valley,B (5-9),Mining and quarrying,2004,77
TLC3,Tees Valley,B (5-9),Mining and quarrying,2005,60
TLC3,Tees Valley,B (5-9),Mining and quarrying,2006,65
TLC3,Tees Valley,B (5-9),Mining and quarrying,2007,64
TLC3,Tees Valley,B (5-9),Mining and quarrying,2008,85
TLC3,Tees Valley,B (5-9),Mining and quarrying,2009,97
TLC3,Tees Valley,B (5-9),Mining and quarrying,2010,111
TLC3,Tees Valley,B (5-9),Mining and quarrying,2011,123
TLC3,Tees Valley,B (5-9),Mining and quarrying,2012,154
TLC3,Tees Valley,B (5-9),Mining and quarrying,2013,176
TLC3,Tees Valley,B (5-9),Mining and quarrying,2014,152
TLC3,Tees Valley,B (5-9),Mining and quarrying,2015,153
TLC3,Tees Valley,B (5-9),Mining and quarrying,2016,78
TLC3,Tees Valley,B (5-9),Mining and quarrying,2017,62
TLC3,Tees Valley,B (5-9),Mining and quarrying,2018,71
TLC3,Tees Valley,B (5-9),Mining and quarrying,2019,84
TLC3,Tees Valley,B (5-9),Mining and quarrying,2020,54
TLC3,Tees Valley,B (5-9),Mining and quarrying,2021,53
TLC3,Tees Valley,B (5-9),Mining and quarrying,2022,87
TLC3,Tees Valley,B (5-9),Mining and quarrying,2023,68
TLC3,Tees Valley,C (10-33),Manufacturing,1998,1890
TLC3,Tees Valley,C (10-33),Manufacturing,1999,1833
TLC3,Tees Valley,C (10-33),Manufacturing,2000,1852
TLC3,Tees Valley,C (10-33),Manufacturing,2001,1586
TLC3,Tees Valley,C (10-33),Manufacturing,2002,1627
TLC3,Tees Valley,C (10-33),Manufacturing,2003,1776
TLC3,Tees Valley,C (10-33),Manufacturing,2004,1660
TLC3,Tees Valley,C (10-33),Manufacturing,2005,1611
TLC3,Tees Valley,C (10-33),Manufacturing,2006,1470
TLC3,Tees Valley,C (10-33),Manufacturing,2007,1465
TLC3,Tees Valley,C (10-33),Manufacturing,2008,1602
TLC3,Tees Valley,C (10-33),Manufacturing,2009,1431
TLC3,Tees Valley,C (10-33),Manufacturing,2010,1576
TLC3,Tees Valley,C (10-33),Manufacturing,2011,1576
TLC3,Tees Valley,C (10-33),Manufacturing,2012,1517
TLC3,Tees Valley,C (10-33),Manufacturing,2013,1564
TLC3,Tees Valley,C (10-33),Manufacturing,2014,1566
TLC3,Tees Valley,C (10-33),Manufacturing,2015,1673
TLC3,Tees Valley,C (10-33),Manufacturing,2016,1641
TLC3,Tees Valley,C (10-33),Manufacturing,2017,1578
TLC3,Tees Valley,C (10-33),Manufacturing,2018,1674
TLC3,Tees Valley,C (10-33),Manufacturing,2019,1686
TLC3,Tees Valley,C (10-33),Manufacturing,2020,1639
TLC3,Tees Valley,C (10-33),Manufacturing,2021,1686
TLC3,Tees Valley,C (10-33),Manufacturing,2022,1730
TLC3,Tees Valley,C (10-33),Manufacturing,2023,1678
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",1998,168
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",1999,177
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",2000,151
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",2001,124
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",2002,130
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",2003,157
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",2004,187
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",2005,219
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",2006,339
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",2007,407
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",2008,473
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",2009,562
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",2010,423
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",2011,235
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",2012,302
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",2013,323
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",2014,295
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",2015,295
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",2016,331
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",2017,301
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",2018,269
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",2019,298
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",2020,313
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",2021,165
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",2022,143
TLC3,Tees Valley,D (35),"Electricity, gas, steam and air conditioning supply",2023,196
TLC3,Tees Valley,E (36-39),Water supply; sewerage and waste management,1998,102
TLC3,Tees Valley,E (36-39),Water supply; sewerage and waste management,1999,91
TLC3,Tees Valley,E (36-39),Water supply; sewerage and waste management,2000,92
TLC3,Tees Valley,E (36-39),Water supply; sewerage and waste management,2001,106
TLC3,Tees Valley,E (36-39),Water supply; sewerage and waste management,2002,140
TLC3,Tees Valley,E (36-39),Water supply; sewerage and waste management,2003,151
TLC3,Tees Valley,E (36-39),Water supply; sewerage and waste management,2004,166
TLC3,Tees Valley,E (36-39),Water supply; sewerage and waste management,2005,176
TLC3,Tees Valley,E (36-39),Water supply; sewerage and waste management,2006,191
TLC3,Tees Valley,E (36-39),Water supply; sewerage and waste management,2007,175
TLC3,Tees Valley,E (36-39),Water supply; sewerage and waste management,2008,163
TLC3,Tees Valley,E (36-39),Water supply; sewerage and waste management,2009,155
TLC3,Tees Valley,E (36-39),Water supply; sewerage and waste management,2010,162
TLC3,Tees Valley,E (36-39),Water supply; sewerage and waste management,2011,169
TLC3,Tees Valley,E (36-39),Water supply; sewerage and waste management,2012,155
TLC3,Tees Valley,E (36-39),Water supply; sewerage and waste management,2013,159
TLC3,Tees Valley,E (36-39),Water supply; sewerage and waste management,2014,169
