ITL_code,Region_name,SIC07_code,SIC07_description,year,value
TLC1,Tees Valley and Durham,A-E,Production sector,1998,4030
TLC1,Tees Valley and Durham,A-E,Production sector,1999,4273
TLC1,Tees Valley and Durham,A-E,Production sector,2000,4262
TLC1,Tees Valley and Durham,A-E,Production sector,2001,4179
TLC1,Tees Valley and Durham,A-E,Production sector,2002,4570
TLC1,Tees Valley and Durham,A-E,Production sector,2003,5065
TLC1,Tees Valley and Durham,A-E,Production sector,2004,4979
TLC1,Tees Valley and Durham,A-E,Production sector,2005,4833
TLC1,Tees Valley and Durham,A-E,Production sector,2006,4946
TLC1,Tees Valley and Durham,A-E,Production sector,2007,4982
TLC1,Tees Valley and Durham,A-E,Production sector,2008,5018
TLC1,Tees Valley and Durham,A-E,Production sector,2009,4736
TLC1,Tees Valley and Durham,A-E,Production sector,2010,4690
TLC1,Tees Valley and Durham,A-E,Production sector,2011,4139
TLC1,Tees Valley and Durham,A-E,Production sector,2012,4455
TLC1,Tees Valley and Durham,A-E,Production sector,2013,4433
TLC1,Tees Valley and Durham,A-E,Production sector,2014,4468
TLC1,Tees Valley and Durham,A-E,Production sector,2015,4931
TLC1,Tees Valley and Durham,A-E,Production sector,2016,4659
TLC1,Tees Valley and Durham,A-E,Production sector,2017,4496
TLC1,Tees Valley and Durham,A-E,Production sector,2018,4819
TLC1,Tees Valley and Durham,A-E,Production sector,2019,4957
TLC1,Tees Valley and Durham,A-E,Production sector,2020,5498
TLC1,Tees Valley and Durham,A-E,Production sector,2021,5172
TLC1,Tees Valley and Durham,A-E,Production sector,2022,5192
TLC1,Tees Valley and Durham,F (41-43),Construction,1998,1633
TLC1,Tees Valley and Durham,F (41-43),Construction,1999,1846
TLC1,Tees Valley and Durham,F (41-43),Construction,2000,1950
TLC1,Tees Valley and Durham,F (41-43),Construction,2001,1837
TLC1,Tees Valley and Durham,F (41-43),Construction,2002,1759
TLC1,Tees Valley and Durham,F (41-43),Construction,2003,1936
TLC1,Tees Valley and Durham,F (41-43),Construction,2004,1863
TLC1,Tees Valley and Durham,F (41-43),Construction,2005,1839
TLC1,Tees Valley and Durham,F (41-43),Construction,2006,1748
TLC1,Tees Valley and Durham,F (41-43),Construction,2007,1827
TLC1,Tees Valley and Durham,F (41-43),Construction,2008,1626
TLC1,Tees Valley and Durham,F (41-43),Construction,2009,1556
TLC1,Tees Valley and Durham,F (41-43),Construction,2010,1482
TLC1,Tees Valley and Durham,F (41-43),Construction,2011,1578
TLC1,Tees Valley and Durham,F (41-43),Construction,2012,1564
TLC1,Tees Valley and Durham,F (41-43),Construction,2013,1538
TLC1,Tees Valley and Durham,F (41-43),Construction,2014,1606
TLC1,Tees Valley and Durham,F (41-43),Construction,2015,1631
TLC1,Tees Valley and Durham,F (41-43),Construction,2016,1564
TLC1,Tees Valley and Durham,F (41-43),Construction,2017,1513
TLC1,Tees Valley and Durham,F (41-43),Construction,2018,1572
TLC1,Tees Valley and Durham,F (41-43),Construction,2019,1622
TLC1,Tees Valley and Durham,F (41-43),Construction,2020,1292
TLC1,Tees Valley and Durham,F (41-43),Construction,2021,1584
TLC1,Tees Valley and Durham,F (41-43),Construction,2022,1630
TLC1,Tees Valley and Durham,G-T,Services sector,1998,10911
TLC1,Tees Valley and Durham,G-T,Services sector,1999,11270
TLC1,Tees Valley and Durham,G-T,Services sector,2000,11690
TLC1,Tees Valley and Durham,G-T,Services sector,2001,12167
TLC1,Tees Valley and Durham,G-T,Services sector,2002,12375
TLC1,Tees Valley and Durham,G-T,Services sector,2003,12655
TLC1,Tees Valley and Durham,G-T,Services sector,2004,13664
TLC1,Tees Valley and Durham,G-T,Services sector,2005,13882
TLC1,Tees Valley and Durham,G-T,Services sector,2006,14521
TLC1,Tees Valley and Durham,G-T,Services sector,2007,14534
TLC1,Tees Valley and Durham,G-T,Services sector,2008,14526
TLC1,Tees Valley and Durham,G-T,Services sector,2009,14478
TLC1,Tees Valley and Durham,G-T,Services sector,2010,14737
TLC1,Tees Valley and Durham,G-T,Services sector,2011,15086
TLC1,Tees Valley and Durham,G-T,Services sector,2012,15244
TLC1,Tees Valley and Durham,G-T,Services sector,2013,15344
TLC1,Tees Valley and Durham,G-T,Services sector,2014,15608
TLC1,Tees Valley and Durham,G-T,Services sector,2015,15909
TLC1,Tees Valley and Durham,G-T,Services sector,2016,15870
TLC1,Tees Valley and Durham,G-T,Services sector,2017,16128
TLC1,Tees Valley and Durham,G-T,Services sector,2018,16208
TLC1,Tees Valley and Durham,G-T,Services sector,2019,16338
TLC1,Tees Valley and Durham,G-T,Services sector,2020,14508
TLC1,Tees Valley and Durham,G-T,Services sector,2021,16101
TLC1,Tees Valley and Durham,G-T,Services sector,2022,17043
TLC2,"Northumberland, and Tyne and Wear",A-E,Production sector,1998,4720
TLC2,"Northumberland, and Tyne and Wear",A-E,Production sector,1999,4732
TLC2,"Northumberland, and Tyne and Wear",A-E,Production sector,2000,4867
TLC2,"Northumberland, and Tyne and Wear",A-E,Production sector,2001,5312
TLC2,"Northumberland, and Tyne and Wear",A-E,Production sector,2002,5735
TLC2,"Northumberland, and Tyne and Wear",A-E,Production sector,2003,5830
TLC2,"Northumberland, and Tyne and Wear",A-E,Production sector,2004,5972
TLC2,"Northumberland, and Tyne and Wear",A-E,Production sector,2005,5897
TLC2,"Northumberland, and Tyne and Wear",A-E,Production sector,2006,6379
TLC2,"Northumberland, and Tyne and Wear",A-E,Production sector,2007,6356
TLC2,"Northumberland, and Tyne and Wear",A-E,Production sector,2008,6359
TLC2,"Northumberland, and Tyne and Wear",A-E,Production sector,2009,5919
TLC2,"Northumberland, and Tyne and Wear",A-E,Production sector,2010,5917
TLC2,"Northumberland, and Tyne and Wear",A-E,Production sector,2011,5644
TLC2,"Northumberland, and Tyne and Wear",A-E,Production sector,2012,5823
TLC2,"Northumberland, and Tyne and Wear",A-E,Production sector,2013,5865
TLC2,"Northumberland, and Tyne and Wear",A-E,Production sector,2014,5955
TLC2,"Northumberland, and Tyne and Wear",A-E,Production sector,2015,6044
TLC2,"Northumberland, and Tyne and Wear",A-E,Production sector,2016,5813
TLC2,"Northumberland, and Tyne and Wear",A-E,Production sector,2017,5904
TLC2,"Northumberland, and Tyne and Wear",A-E,Production sector,2018,5758
TLC2,"Northumberland, and Tyne and Wear",A-E,Production sector,2019,6057
TLC2,"Northumberland, and Tyne and Wear",A-E,Production sector,2020,5539
TLC2,"Northumberland, and Tyne and Wear",A-E,Production sector,2021,5294
TLC2,"Northumberland, and Tyne and Wear",A-E,Production sector,2022,5276
TLC2,"Northumberland, and Tyne and Wear",F (41-43),Construction,1998,2401
TLC2,"Northumberland, and Tyne and Wear",F (41-43),Construction,1999,2454
TLC2,"Northumberland, and Tyne and Wear",F (41-43),Construction,2000,2246
TLC2,"Northumberland, and Tyne and Wear",F (41-43),Construction,2001,2288
TLC2,"Northumberland, and Tyne and Wear",F (41-43),Construction,2002,2436
TLC2,"Northumberland, and Tyne and Wear",F (41-43),Construction,2003,2264
TLC2,"Northumberland, and Tyne and Wear",F (41-43),Construction,2004,2373
TLC2,"Northumberland, and Tyne and Wear",F (41-43),Construction,2005,2358
TLC2,"Northumberland, and Tyne and Wear",F (41-43),Construction,2006,2377
TLC2,"Northumberland, and Tyne and Wear",F (41-43),Construction,2007,2126
TLC2,"Northumberland, and Tyne and Wear",F (41-43),Construction,2008,1959
