ITL_code,Region_name,SIC07_code,SIC07_description,year,value
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,1998,1013
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,1999,994
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,2000,968
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,2001,874
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,2002,946
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,2003,1031
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,2004,1027
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,2005,1031
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,2006,1107
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,2007,1194
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,2008,1213
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,2009,1271
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,2010,1222
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,2011,1106
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,2012,1202
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,2013,1329
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,2014,1252
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,2015,1257
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,2016,1215
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,2017,1153
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,2018,1174
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,2019,1252
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,2020,1301
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,2021,1174
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,2022,1228
TLC31,Hartlepool and Stockton-on-Tees,A-E,Production sector,2023,1218
TLC31,Hartlepool and Stockton-on-Tees,F (41-43),Construction,1998,233
TLC31,Hartlepool and Stockton-on-Tees,F (41-43),Construction,1999,280
TLC31,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2000,325
TLC31,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2001,327
TLC31,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2002,340
TLC31,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2003,406
TLC31,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2004,414
TLC31,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2005,453
TLC31,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2006,445
TLC31,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2007,504
TLC31,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2008,478
TLC31,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2009,448
TLC31,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2010,404
TLC31,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2011,425
TLC31,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2012,380
TLC31,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2013,402
TLC31,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2014,423
TLC31,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2015,448
TLC31,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2016,479
TLC31,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2017,463
TLC31,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2018,497
TLC31,Hartlepool and Stockton-on-Tees,F (41-43),Construction,2019,539
